Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://www.clasf.it/vendita-uccelli-e-anumali-a-salerno-25280669/,Clasf.it,,"LISTINO VIVO 2016   AMAZZONE F/BLU & F/ROSSA C/CITES 1.300,00  AMAZZONE GUANCIA ARANCIO C/CITES 1.100,00  ARA ARARAUNA C/CITES 1.900,00  CALOPSITE 35,00  CALOPSITE MUTATE 40,00  CANARINI ARRICCIATI DEL SUD & SUD 45,00  CANARINI ASSORTITI 20,00  CARDELLINI ANC C/ CESSIONE 70,00  CARDELLINI MAYOR C/ CESSIONE 150,00  CECO CODA GROSSA 40,00  CINCILLA BEIGE o NERO 90,00  CINCILLA BIANCO 120,00  CINCILLA GRIGIO 60,00  CONIGLI NANI ASSORTITI 15,00  CRICETO CAUCANO & EUROPEO 5,00  DIAMANTI BIGANOW 50,00  DIAMANTI DI GOULD 35,00  DIAMANTI MANDERINI 8,00  IGUANA VERDE C/CITES 35,00  INSEPARABILE FISHER & PERSONATA C/ CITES 40,00  INSEPARABILE ROSEICOLIS 35,00  LUCHERINI DI MAGELLANO T/NERA C/ CESSIONE 60,00  PADDA ANC & MUTATI 20,00  PAPPAGALLINI 10,00  PAPPAGALLINI INGLESI 35,00  PARROCCHETTI DAL COLLARE 70,00  PARROCCHETTI DAL COLLARE BLU 120,00  PARROCCHETTI MONACO BLU C/CITES 200,00  PARROCCHETTI MONACO VERDE C/CITES 100,00  PARROCCHETTI MONACO GIALLI C/CITES 400,00  PARROCCHETTO DAL COLLARE BIANCO & giallo 130,00  PASSERI DEL GIAPPONE 7,00  PETAURO DELLO ZUCCHERO 90,00  PETAURO DELLO ZUCCHERO 90,00  PITONR REALE BABY 30,00  POGONA MEDIA ORANCE 50,00  PORCELLINI D'INDIA ASSORTITI 12,00  ROSELLA MANTO D'ORO MUTATA C/CITES 90,00  ROSELLA MANTO D'ORO C/CITES 70,00  ROSELLA PALLIDA C/CITES 90,00  ROSELLA PENNANT BLU C/CITES 130,00  ROSELLA PENNANT ROSSA C/CITES 120,00  SCOIATTOLO DI GIAVA 90,00  SCOIATTOLO GIAPPONESE 35,00  SCOIATTOòO DI GIAVA 90,00  TARTARUGA ACQUA GUSCIO MOLLE (APALPNE FEROX) 12,00  TARTARUGA PARDALI CM. 11/13 C/CITES 140,00  TARTARUGA PARDALI CM. 5/7 C/CITES 100,00  TARTARUGA PARDALIS CM. 8/10 C/CITES 120,00  TARTARUGA SULCATA BABY 120,00  TARTARUGHE ACQUA 650,00  TARTARUGHE HORSFIELDII CM. 11 C/CITES 50,00  TARTARUGHE HORSFIELDII CM. 15 C/CITES 70,00  TORTORE DIAMANTINE ANC & MUTATE 20,00  VERDONE ANC C/ CESSIONE 25,00  VERDONI DI CINA C/ CESSIONE 60,00   UCCELLERIA GALLO  di GUARINO Anna maria  Via Posidonia, 401  84129 -SALERNO (SA)  TEL.: 339/3288486 - FAX: 089/757468  E-MAIL: antonioguarino@hotmail-com",350,No Hand,,,,
https://www.clasf.it/vendo-pappagallo-parrocchetto-dal-collare-giallo-a-viterbo-33938554/,Clasf.it,,Pappagallo parrocchetto dal collare giallo di 10 mesi semi addomesticato prende il cibo dalle mani esce dalla gabbia si fa un voletto e poi rientra da solo è molto socievole simpatico giocherellone insieme se occorre vendo anche la gabbia €150,351,No Hand,,,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid02grE9m67PBHTA8iv6efcuJr4Cc618uiAhc75GCWEvK32U3d3GpCp6fpfH7C232nWMl,Facebook pages,2015,Disponibili pulli do parrocchetto dal collare  imbeccato a mano,352,No Hand,HalfClosed,Image & Text,352,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid02qDfcKwubnEgpUGrqULRhXLDaSfG7BjcBB3LTLcZM1aXEDuXwYNpasbopxKKxTs24l,Facebook pages,2016,Ultimi pulli disponibili,353,No Hand,,,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid05eYbhSEtjqb6EHJ7euqEYDaevrKhJBirwUhU8aAMQxaFSEtWYMZQrvZrCKzL8Ewwl,Facebook pages,2018,Alcuni soggetti nati nel mio allevamento,354,Hand,Grip,Image,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0mJctwpiK8cvSJkT9b1BJoguJhKYjJCe8vyPssnPtQSzRVQN59bqMiZRwxJ3VjtEtl,Facebook pages,2017,Alcuni esemplari,355,No Hand,,,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0MYVoLMiJ2yfujWMQgEmdtBAZ5B4hDd1aEMbU4Vabmp4HePH6aoFZFG5mP8yHro29l,Facebook pages,2016,"Disponibili pullo da imbecco sia verdi che blu , disponibile anche pullo di grande alessandrino , contatti solo privatamente",356,No Hand,HalfClosed,Image & Text,356,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0PUL1KtZWgkNxrpfHudLnH6itSqUf5VGMhiUYCqUagRE45YZNvV6nC6vgwZb6H1vYl,Facebook pages,2017,Qualche piccolo,357,No Hand,,,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0snJVo112iwSRJMY9H4D5QRAjygqb521bSBy76BpLLE7iaMLWHhDhaXtBRE1DKFY4l,Facebook pages,2015,Testa e coda bianca primi nati nel mio allevamento,358,No Hand,,,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0TyfiNseCH2QbohogH7JH7oMjF8zdNeJGs8Wb5STNHtvmyCAT7mbAm5pD1S26ZBQZl,Facebook pages,2019,Colorati!,359,Hand,Shell,Image & Text,359,Colorati!
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0wsBKfMP6Wz4UVa8S7z7fmZHeWu1g96V6NxVhkaETE4HopbiKNXVyQM457voq83hhl,Facebook pages,2016,Disponibile pullo  di parrocchetto allevato a mano   Foto reali anni 2016 prezzo in privato,360,Hand,TouchingTips,Image,,
https://www.facebook.com/AllevamentoParrocchettiDalCollareAvola/posts/pfbid0xF2Bf7y82mN3oBa5PZsUYs2jZza42hXv6CpVS9gXkBNsYznBAYfP7SxHX3x3AKHCl,Facebook pages,2018,Piccoli disponibili,361,No Hand,HalfClosed,Image & Text,361,
https://www.facebook.com/gianniringnek/posts/pfbid024GPFFTN9tQTDPfsoznzjwZym8GxY7HLftWfMZXuzVVzgjmSmJnVKRbEgvngH4QePl,Facebook pages,2024,0.1 opa edged  / blue / Cleartail,362,Hand,Grip,Image,,
https://www.facebook.com/gianniringnek/posts/pfbid027gbo3JD6srMLE5fDndWyqabiVkMR3XBrofCJiHdkksCwdu6VJAyRSxyGi3dj7JCFl,Facebook pages,2022,Coppia disponibile,363,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid02rfKbZC2xupsVpCYoXq7SzsaKfct46xqtWrC4KuHBAkLH7TuQCZ8q8cnXfzwViTVtl,Facebook pages,2024,Disponibili  femmine adulte ringneck,364,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid02Uaivni1grF5DXwTEAC5Cu7imU61RAF8ztLJWyPKusu1fkdXmzcxp14vustPLEmYwl,Facebook pages,2024,"Maschi disponibili  
Green / opa // ct
Grey  pied dom / pied rec 
Grey green pied dom / opa ct turquoise",365,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid02WkXunBU4L8iPycL97BnNy8VA4AABHmXm6SJNqn8peH7XAPDyEegUSg3cSjvjXN1ql,Facebook pages,2024,Emerald/dilute,366,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid037rKUe7Ut4tSf1uK85LWRZMNyBbmA2LjhweJnPQE7NGUkKDifgwqzuaSzBrSwxVk7l,Facebook pages,2024,"Disponibili 
2.0 cleartail viola 2017 
1.0 dilute  grey cobalto //? Opaline 2020
0.1 opaline blu /cleartail 2014
1.0 violet / Cleartail Opaline  2022
1.0 violet green Opaline//? Cleartail 
0.1 cleartail violet  turquoise 2020
1.0 pied dom cleartail turquoise/opaline 2021
1.0 nsl ino dunn fallow  2021
1.0 green / opaline//? Cleartail 2020
1.0 green edged  / opaline  adult 
0.2 turquoise  cleartail viola 2023",367,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid037XKL2rA6XpZSvN2tEuqqhyUKFrsWdobDdLsyjTnT9Nd5dAG47Ai7gho5gB2NAzNvl,Facebook pages,2024,,368,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid08U9D92qHSMwcEX9LZHK7dSKaoD6t8qpQnthcE6rBqEcvcXpfwekV5J9iJ7ddWs4Jl,Facebook pages,2024,Disponibile Coppia  bronzo portatore di blu femmina portatrice di blu . Informazioni  in privato,369,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0aEuDawtc2rgAU87r5uDGG1NVpSzEbSgdRbPUihao547Cs3o3RE4JRocqpTSHLPzNl,Facebook pages,2023,Cedo poppy  anno 2017 allevato a mano,370,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0Caf6ctpAqRgsLwRagbo3vNcgXLbUQTLoY4YA9Vqwepu9bCEKiizhkjuREMxwmqt2l,Facebook pages,2024,Opaline cleartail  disponibili,371,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0gK6y8Yun2P7xPBLVKAPgJbMPCgpufBe9mP7LCnJ7TbGrNemQmZUomVdoxm1ZMurol,Facebook pages,2024,"Disponibili 
Pezzato dominant cleartail  / opalino adulti . 
Oppure  pezzato dominant  opaline / cleartail  
Prezzo interessante",372,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0gT5Le7NDxHYr7bEFXQBhCiNJHjEzziKT9GcQQ7YZyAhsPjLxwtoaHeeisBqPHbhFl,Facebook pages,2024,Violet green  disponibile,373,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0h8q1R7jHivwJQywGgkekLkSzw1E7QT9QukPpwZUJLJWC6uv9jKhPED4juV7zLuRvl,Facebook pages,2024,"Disponibili  in blocco
-1.0 blu ct 0.1 viola/ct
-1.0 blu/ct 0.1 grey green ct 
-1.0 verde/pied 0.1 verde viola pied",374,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0hSdUp9kZ3crvDn1CyoCyQ4ZS8eEFxpea25sCWDrpSdjcrtn9EMhJiJgypbrfuTstl,Facebook pages,2024,"2.2  lutini  2023 
0.3 lutine  2023 
Disponibilità",375,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0HtJUYaGCDV86Scy49KhgbJQkcSqZXByWioVDGh6Hjxciem9VzPuZxvHL6kKdoE7sl,Facebook pages,2021,Coppia buttercup,376,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0i41kqpHXqYHrC78tKpPxHqj4fvmyVDstYxBmXVgn51NPGySFJkqpSyZJvVNeEJEDl,Facebook pages,2022,Coppia  disponibile,377,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0jbnTWQgGxRX4MBcmRTx9uErZa9WqLbjfMCJbSE6ckum19YHPQEePkiRLXb5zky9Al,Facebook pages,2023,"DISPONIBILI  

1.0 Cobalto //? dilute opaline 2021
2.0 Blu //? Opaline dilute 2021
1 0 Turquoise blu //? Opaline dilute 
0.1 grey / cleartail 2023
0.1 cobalto/ cleartail  2023
1.0 turquoise blu / cleartail//? Opaline 2023
0.1 cinnamon turquoise grey/ cleartail 
0.1 grey violet / dilute 2022
1.0 green //? Opaline 2020 
0.1 cinnamon edged blu 2019
1.0 violet green/cleartail  22
0.1 cobalto //dilute 22
2.0 green edged/ cinnamon pied //blu 23
0.1 green /,pied // blu 23 
0.1deep green /t blu // dilute 23
0.1 deep turquoise// dilute 23 
1.0 turquoise grey / ct opa // cinnamon 23
0.1 turquoise grey / cleartail 23
1.0 turquoise grey / ct // opa  23 
0.1 violet grey green/ ct 23 
1.0 turquoise blu // ino cinn opa ct 23
1.0 edged pied. Green /blu Adult 2017
1.0 edged green  pied rec//? Blu 20
1.0 turquoise kobalt /opaline //? Ct 21
1.0 turquoise violet / Cleartail 21
1.0 green /  t.blue opaline ct// ino 23
0.1 opaline green/ cleartail blue 23 
0.1 opaline kobalt / cleartail 23 
1.0 pied dom grey green/  blu opaline 18
0 1 pied rec edged 20 
1.0 pied dom grey green  / t blue opa ct 20 
1.0  deep edged blue tur/ opaline cinnamon. //? Ct dilute 23
1.0 violet green/ opa ct //? Cinnamon 23
0.1 opaline violet /ct 23 
1.0 edged green/opaline blue adult 
1.0 dilute mouve //? Opaline 21
1.0 edged grey green/dilute blue 21",378,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0LydD7MY8begnzAWAa7VmBihgLrSiduSTFHKk9MW51sh7uTk9nDNmVsiTjZuq4VTJl,Facebook pages,2022,Disponibile,379,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0MBkJbrK7eTXoRKqJa7Z165Nc39WVUwkLDvfdwV6wCBEHYkazYJxGhrBvbiP5sbnul,Facebook pages,2024,,380,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0MXWntXvKgRrCK3MqYWaEYRCznU61Qmgx47pLf5Kd5zUxQ2isKd8zexyocKZRS3jZl,Facebook pages,2023,"DISPONIBILI
1.0 Cobalto //? dilute opaline 2021
2.0 Blu //? Opaline dilute 2021
1 0 Turquoise blu //? Opaline dilute 2021
1.0 turquoise violet / Cleartail 21 
1.0 violet Cleartail 2019 //ino opalino 
1.0 turquoise kobalto / opalino //? Ct 21
0.1 grey / cleartail 2023
0.1 cobalto/ cleartail  2023
1.0 turquoise blu / cleartail//? Opaline 2023
0.1 cinnamon turquoise grey/ cleartail 
1.0 deep dilute / opalino 2020 
1.0 dilute mouve // opaline 2021
0.1 grey violet / dilute 2022
1.0 green //? Opaline 2020 
1.0 pied dom grey / pied rec 2020
0.1 pied rec edged 2020
1.0 pied dom  grey green/ opaline blu adult 
0.1 opaline green / blue cleartail 2023 
0.1 cinnamon edged blu 2019",381,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0NCcQVrUYCNrNKEFYpuEBn8k1QUb6nwGLYqDERUooDsQtXbboex84BXSGXEsPW4Jpl,Facebook pages,2024,DISPONIBILI,382,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0t2wH6A8q8FMaRyQYaCD5Gjdnbce7B9aPD8hfBcrC4f6VJmH7ouTmwe7znjjyRJjTl,Facebook pages,2023,Cleartail pied dom,383,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0XwzWiJNtCzc3kMkeN54czpt6yK4Li96KvceATGbwsWGPmsXzqTrZzQ5KNXUc1eYMl,Facebook pages,2024,Disponibile,384,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0yLufASrBHhD4fkK8P9AhT2ZVhsXUWqSoMpu7RaD8T2iHo3tmtipPSnenNYDmc97El,Facebook pages,2024,Disponibile  / cinnamon  //? Opa,385,No Hand,,,,
https://www.facebook.com/gianniringnek/posts/pfbid0zKG88FvzAXLZ1ruVfHg87zvk2jmeGFCQHZ2U38iq7eweAW6ZnexUFp76U22rbTG8l,Facebook pages,2021,Lutini 2021,386,No Hand,,,,
https://www.facebook.com/groups/1275173533347432/permalink/1282797535918365/,Facebook groups,2023,Disponibile novellina albina femmina anellata 2023..oppure scambio con un maschio di diversa mutazione...per info in privato,387,No Hand,,,,
https://www.facebook.com/groups/1275173533347432/permalink/1296976884500430/,Facebook groups,2023,Vendo o scambio con un pullo di parroccetto dal collare coppia riproduttiva al 100%100 in foto i pulli coppia formata da maschio opalino pallid viola e femmina opalino pallid blu prezzo in privato Palermo,388,No Hand,,,,
https://www.facebook.com/groups/1275173533347432/permalink/1302745677256884/,Facebook groups,2023,Vendo ho scambio x una femmina un soggetto x che sono 2 maschi...,389,No Hand,,,,
https://www.facebook.com/groups/1275173533347432/permalink/1306284900236295/,Facebook groups,2023,"Per cessato allevamento ,cedo in blocco diverse coppie di pappagalli alcune non presenti in foto con regolare documento cites",390,No Hand,,,,
https://www.facebook.com/groups/1275173533347432/permalink/1406128713585246/,Facebook groups,2023,"Vi presento il figlio 🐥 di Fierobecco ""conosciuto anche come Cipollino"" e Mia la sua dolce neo mamma! 🤓 finalmente ha raggiunto uno stadio in cui ve lo posso presentare! Mi sa che anche lui/lei ha preso un po' da entrambi i genitori! Ha alcuni calamità che sembrano proprio le perlature del papà! Ma attenzione anche la mamma è una sorta di perlata albina! 😅 comunque loro avevano tre uova fecondate ma si è schiuso solo questo.",391,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3235105006761326/,Facebook groups,2021,"Carate Brianza, via Giotto angolo Via Vivaldi stanno girando dei pappagalli, saranno almeno 7 o 8, si sono posati su alcune piante della via.",392,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3241596992778794/,Facebook groups,2021,Buongiorno a Vignate a San pedrino su un albero c'è questo pappagallo qualcuno l'ha smarrito nelle vicinanze?,393,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3433528920252266/,Facebook groups,2022,"Ritrovato Parrocchetto Dal Collare, Probabile Femmina zona Varedo (Monza e Brianza) esemplare NON allevato a mano e senza anellino. Presa perché non riusciva a volare causa lussazione ala, portata dal veterinario e curata. Si cerca il proprietario che dovrà esibire foto del soggetto non avendo segni identificativi.",394,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3695988930672929/,Facebook groups,2023,"Ciao a tutti, abbiamo perso il nostro papagallino monaco,risponde a nome di Polly,in zona Affori centro milano,si qualcuno lo vede mi scriva grazie.",395,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3728929827378839/,Facebook groups,2023,"Parrocchetto dal collare trovato in zona Montichiari (BS)
Chi l avesse perso mi scriva al 3406839192.
Il pappagallo è in stallo da me.",396,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3728994377372384/,Facebook groups,2023,"Buonasera oggi è scappata questa femmina di parrocchetto dal collare,scappata in zona Mariano vicino chiesa di San Lorenzo,possibile che si Poggi sulla spalla o in casa a qualcuno perché socievole con il suo proprietario un bambino che è molto triste della fuga. Chiedo a chiunque la vedesse o trovasse se fosse gentile da restituirla .",397,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3759613510977137/,Facebook groups,2023,"Via tolmezzo 5, milano. Ho appena visto un pappagallino verde su un albero, purtroppo è volato subito via. Se qualcuno lo sta cercando è sicuramente in zona, fa un verso particolare.",398,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3831878167084004/,Facebook groups,2024,"🐦🐦🐦Per conto di un amico. Vi chiedo per favore di aiutare a condividere il post, sperando che venga ritrovato presto. Grazie 🙏

Buongiorno , ho smarrito il mio pappagallo parrocchetto monaco nei pressi di milano in piazza santa maria del suffragio 6 ieri  sabato 20 gennaio alle ore 14.00 circa , se qualcuno lo dovrebbe avvistare mi chiami immediatamente perche non si fa prendere da estranei ha paura… questo e il mio numero 3480726464",399,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3915179175420569/,Facebook groups,2024,"Buongiorno,
è scappato a Cernusco sul Naviglio questo Parrocchetto dal Collare Blu.
In caso di avvistamento potete scrivermi in privato?
Grazie",400,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3939708026301017/,Facebook groups,2024,"Visto ora al parco delle Crocerossine, via dello Storno a Milano",401,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3945973019007851/,Facebook groups,2024,"Fuggito da Curnasco / Lallio provincia di Bergamo , Parrocchetto monaco novello verde con anello alla zampina in caso di ritrovamento, avvistamento o recupero chiamare Enzo Cell.3383668177
Immagine di riferimento presa da web.",402,No Hand,,,,
https://www.facebook.com/groups/1442013699403808/permalink/3967255040212982/,Facebook groups,2024,"Perso ad Abbiategrasso parrocchetto dal collare, si chiama Mirtillo... ha 6/7 mesi... Per favore chi lo ritrova può farmi sapere? Grazie",403,Hand,Grip,Image & Text,403,"Perso ad Abbiategrasso parrocchetto dal collare, si chiama Mirtillo..."
https://www.facebook.com/groups/1442013699403808/permalink/3981360585469094/,Facebook groups,2024,"Salve lei è Sky il mio parrocchetto monaco 
È scappata ieri, ci troviamo a Tremosine sul Garda (BS)
Se qualcuno la avvista o la trova ci contatti per favore 3661037213 
Grazie 
Ha l'anello",404,No Hand,,,,
